,Unnamed: 0,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,salary_0.0,salary_1.0,salary_2.0,job_0.0,job_1.0,job_2.0,job_3.0,job_4.0,job_5.0,job_6.0,job_7.0,job_8.0,job_9.0
9186,13966.726024781754,0.7090945117667251,6.249873688002834,96.76344690505975,1.3327753951310761,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11910,14078.308795508072,0.9558863599369237,3.5453626337881174,206.49097158648001,12.372630655004322,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14562,13321.753119162522,0.9229909182283997,1.850705357765617,366.43939026667266,5.972910838402199,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10856,12437.713325052579,0.4729583648187773,2.7401001127042868,135.35977566532932,4.273984213781746,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12456,17419.112051776563,0.9353084917518241,4.188065719608194,229.60907096278194,4.044470026899829,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5932,7832.9563243226075,0.47826178981239326,3.7426269026875163,164.823579337453,4.714805567309034,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4392,5276.559074332725,0.2589612135352752,1.72605338481165,118.87914389188239,5.404225236844865,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8494,9633.962764182215,0.7025440312866302,3.666941921489899,156.36902903048926,2.0822220446206603,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2503,-2794.4255581694215,0.8931550985690441,4.031300655137464,245.2091018864291,1.6198361706413806,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7676,8441.953633843465,0.9749742868822635,1.942338807660069,202.85334661628295,7.271516499633359,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2463,257.51393067365325,0.555437773157821,3.22510726577513,248.45451542764917,3.670870252946045,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14065,9161.927729399053,0.8838760392940049,2.6019006552517285,222.34977221406695,2.361672532100564,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2846,3144.416227531434,0.5283884680177902,2.4862236992285336,133.2130637946329,0.8273955821080601,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9988,10110.426236824156,0.9076142193986669,5.875914126364947,263.3706846336593,2.4567836572930553,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5058,3757.5504756065475,1.2778258822672806,4.63560357652558,146.1523934906158,4.594017140880417,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1612,-623.5213755075129,0.46600582904329396,3.641725245766484,107.01826547000394,2.2322237123461948,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5706,7740.64742330615,0.5429148088993899,4.419951869294057,232.29232471033058,0.8426950971044807,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2191,1752.3001041988036,0.5441853186512573,4.3455319940042125,185.81162270431423,3.188940275832021,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1729,1676.1942201087659,0.9710079961320452,3.7911249702409195,300.04993609772595,4.834594002520268,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8169,7336.702332293073,0.9844083268596683,3.1246889499740824,190.5845983600707,4.195623711124405,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11167,8366.074873351463,1.029315932209463,2.477742034308652,282.2616226469827,3.4545644822806705,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13091,17180.291420895886,0.5716513142517549,2.9481896988884086,231.7067376814003,2.1952579467710733,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13097,11240.875299174606,0.6925353453346886,7.854466391527724,212.74398775323832,0.25568303552533345,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9622,1506.909107471547,0.7654021365139999,1.8471036355525159,359.95310744707285,2.1694547244410627,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6486,12111.209086882587,1.3359807225026659,0.9034027216275757,142.74045338924367,3.3070135834376106,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14677,18248.80383116715,0.5330998214957673,1.4256891606696793,234.77867070915656,3.373713402136242,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12386,12612.850554662813,1.0830998410138026,1.7885073199308197,195.77630288829698,4.148644238331425,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7316,12698.435254757333,0.9646175296912759,2.827965849031145,178.5070124388728,4.543748228080787,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4047,7538.516172997235,0.7683974106551701,2.279586776511977,202.1779054168529,3.2934173267880587,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8061,3514.6589873133544,0.8676389696521412,4.651134381827137,215.12878293942327,2.0838727956279466,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8295,9206.16599932981,0.9082902148900488,3.105496488288625,176.05810618533198,3.206512995815705,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7391,3911.7761370954277,0.9858614491298596,2.997467256726055,236.02289510066797,2.6510523593228807,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5421,3147.918347876023,1.3423637716265495,3.0231844455946644,341.3847682496465,1.6111980590584096,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4240,9078.495400926216,0.37170897442937983,1.717724029229067,145.9545738738354,3.244658623582559,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9112,9127.864810120453,0.920610321021186,4.305530079612664,195.39049784504445,3.8105498896474743,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10259,8025.958930465069,0.9209061214888914,2.9782483138078306,171.0718891001031,-1.113437773593275,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,7261.695201268061,0.6430306044605142,3.7883654900206305,116.12595795826596,4.714282539593514,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2492,1229.0773994038686,0.6487158710747676,4.733952343704717,165.0156673988529,2.508715190512723,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3139,2920.8769312432173,1.0202252317495575,2.546897061627811,198.08744423826516,1.7161842325676422,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8515,17673.50555120861,0.8081640037829363,3.231206751075195,200.18154478971368,3.402665025339542,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5508,2523.853214536874,0.95387518252797,3.6958884711804227,162.2232436426752,1.2665488372119804,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13305,11003.816421270285,0.6093802374078362,3.940305971356498,238.67119792494498,1.710772808848109,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3272,12271.797096046223,0.5264803084719226,3.0920560718690955,255.28513710407287,2.6018035304793523,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12768,14285.936726619457,0.8423042707477361,5.547371977392357,302.7943772796687,3.4117776226330037,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9997,2986.9371701741547,0.7072734960264395,4.081990956911859,110.74053877103896,3.253639456782408,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2889,4085.4697680697764,0.7098299013645015,1.4544450272121694,240.412125483856,1.1256921251820173,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6756,7749.051134732294,0.6840890805792134,4.047625046588306,277.5240375613099,3.2231731546234235,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
788,5499.58178334114,0.9309389921692908,2.542776653706565,198.91467614596806,1.6500824988983072,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10083,15308.143747717855,0.5751619287189085,4.933545911959031,162.09652959136017,4.10512981207942,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10580,8906.01957739902,0.3590417963180086,3.6684612337745466,185.4063058948219,4.315840137000454,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6670,4150.519478075956,0.027379850448260967,4.828213989936992,248.61989995878082,4.39477945354209,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7428,5987.877124489456,1.3569593858112303,3.509363069367745,150.4500729961552,4.185177374813632,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7464,4697.365473705677,0.5907363662522791,3.1608993311718367,108.47089836286148,2.770446958614352,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7624,6320.568608320185,0.4618598593958372,2.9832286885384267,144.42173536411386,4.51123946972003,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6224,8050.568239474258,1.0028776665888093,4.824713617124099,240.00004893452524,1.7990244047826915,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3377,3817.4852176554386,0.771693178310231,5.3895850441651785,195.38368174085275,5.8223843300283304,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4527,7845.249482486857,0.979956895047031,4.46372790313419,197.19596157600847,4.184157113128052,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12807,15940.234756472059,0.8035417668811182,3.6802004579570538,185.8493971000042,8.87811641019099,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,1475.2866229950382,0.7481011526651592,5.442181409361061,276.0999666174285,5.211075731017916,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8993,9124.619828137744,0.7823955662643315,4.1851066935921155,138.69814338687794,3.0064743075794276,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2959,2200.351355587771,0.8975391068177532,1.9296085198426782,153.76692613162626,4.30368300389825,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7958,8864.224636534262,0.71879799753082,3.5140467604226187,-4.6541354346382775,0.5936949507379612,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8391,7673.579054406559,0.8061149392552063,4.132180329067052,300.2992113436516,4.267005270903585,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2909.81921342778,0.49049315720579,2.6646783934347775,153.47428918909077,1.2250058683181837,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7899,3899.915329274742,0.7579299481958677,1.2183559488232127,271.5679319265049,1.6191929817006157,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6618,15876.556964852489,0.7183007902083285,4.287399638184743,362.6152177441689,2.076664374329179,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3349,3866.751443387368,0.47432025070925765,6.558900653595827,226.86970695543084,0.8580019981196156,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,-2110.3369292831094,0.471072128464212,3.9580262276069558,128.47619844469418,3.115774076515171,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
801,1667.1134209950837,0.5112376698117507,1.254615609164234,171.4671750529483,3.3063097589200385,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3529,3984.27366909183,0.9388639168335545,4.323347037273166,275.1754333046977,4.653088449640959,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6050,7724.469896834958,0.7653734406087026,5.615156383705112,177.25980170473508,2.0966448472839376,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
981,1406.2045067226893,0.8729155934436132,1.9803892816552053,108.6420268147003,2.5754320322358337,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3458,6110.71704870905,0.6893967695172275,4.256394685381424,252.15918927214264,-0.7475660021699597,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5902,20757.5086112013,0.3615419796652928,4.183308373088535,162.7772931300973,4.8916582677009455,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5528,17784.78795588411,0.8030171991202986,5.841118489021232,232.623933832283,3.509783565845124,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7588,584.9349450057625,0.7049798276840749,5.418457971504264,241.58441900073475,1.9790113440504213,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14871,10711.815485238569,0.6348375396311081,0.7141132770609866,165.04428749473087,2.381576079211703,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10840,25847.95822510237,0.5095536370205448,3.4116932639847573,172.16859047586894,5.550065329313638,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10110,-11811.704662215427,1.0328352676152157,4.150354695672669,191.88709795807142,3.2202400704291754,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9919,8778.399144890907,0.9483911056140505,1.9217293580600372,202.73584538207925,2.2475787222340577,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9818,12758.134264746628,0.19865594242782753,5.758512860815411,208.20129406126622,4.747063378714386,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7974,5622.475601858538,1.1171113789308789,2.971816791057425,65.32858762573893,2.770462111946042,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2756,12562.631907756753,0.7383434292983506,1.7033940961031984,186.53401221889524,2.8460646383115025,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8025,8259.423140509223,0.906809352067964,4.547626051128874,166.50387577432176,1.6142506235551926,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
916,3935.4203398567583,0.8250888630563902,4.004688898770625,264.9431063479183,4.02776245760673,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4617,4039.9587819127573,0.9872161352739395,5.385480537688561,132.8484539832919,0.7182923660104852,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1616,22012.70128398214,0.46901015395056217,1.9407238703267675,116.84816722187163,2.5070352283349187,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5563,15169.074054375556,0.6947876220230229,2.132354254664927,151.38339421504452,2.881389433276703,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13657,11229.647648335027,1.1076819729123395,2.784770688423848,132.34399916403626,1.9596453583654931,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2146,-1264.344037913429,0.6588253537275374,5.185259799251741,148.1186098887801,5.645967488020959,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9050,6487.7949807386685,1.1512421183319326,4.190343126127551,229.62598954568318,2.70572872295499,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1833,2108.44459382206,0.7597098184856445,8.5879042130272,299.9748636220036,3.4694703206302773,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13802,17190.350649463442,0.9202144476361149,3.0527869310073346,158.28653685277106,8.979505181236972,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14767,18999.70230073098,0.4471522548868411,1.8795935251890632,231.78475768847244,4.848607858296117,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11415,10693.860916165917,0.45312046002329087,2.875921938162463,121.43440937946662,3.9981047854730685,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7403,6694.103210579229,0.5055553152715152,2.159544177936484,44.25790570176579,3.8791758628146487,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4714,6795.357966143247,0.7702828912383365,3.117658548524501,137.95008606345016,4.320328759741621,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5712,10931.26022729115,0.6659352221168195,5.321027726435864,123.55912959786045,1.682326447496166,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9698,14270.87471069875,0.9624525883457606,3.424207098647371,195.76241311526047,2.6851766863388153,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11892,8969.67613329508,0.407726050808322,3.0866486483859465,181.1489497510629,3.5247777620056198,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782,5382.244211191923,1.0706000484074218,5.747756246025972,131.0689941692214,4.583670185700827,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11639,12770.172478160255,0.9344581041155958,5.566757125050812,320.90182832378,4.0704422781633856,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13789,8844.320205622264,0.39225284118277864,2.229861137256863,210.9458448488101,10.364898371983482,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11401,9145.692295214116,0.6391841121697696,7.339421486123132,163.7518762982799,2.780863369831741,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7681,6867.959534442657,0.6162511121210443,3.463594170446375,249.3261331841497,2.0767287135111463,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9709,9355.520939370355,0.8486134462813322,5.1764947285142044,223.04516936477722,1.3856065569257061,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9034,8228.009590434167,1.0230594507553177,6.280207208094958,232.03071460224626,0.8700730564578238,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4838,5281.118003930136,0.1197422448294409,6.342708670404228,161.26155641181208,4.185685662777076,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,2489.994037292926,0.9656218190536585,2.7373515943637607,174.2559218409688,2.097033967460325,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10988,1412.1745831508852,0.8514709737114571,4.2092074623315305,317.9032678180207,4.912670069641818,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4205,1117.4989853799848,0.6232200339199928,4.373122758631483,209.04941211223385,2.2226194148364855,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4641,1383.2350320779406,0.6641385928845063,5.143825531204535,109.56585186058746,2.2728089354578582,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,10616.61412395652,0.8308245671807988,3.9595064813497105,176.1362753754271,1.044576006837433,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12181,6328.353795336179,0.7172152063056552,5.581952276226562,273.43436609083363,5.480776010342731,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2947,-218.12006294599723,0.952306883644785,5.239988543540281,132.3482995121288,3.8710953275881392,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9563,13228.92300208173,1.241512822187513,5.241396544548854,206.75167719668684,2.2976468631023534,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13321,13125.88319587306,0.4563744560658547,-1.3597841675887037,238.43499606098874,1.760733013411489,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3878,4901.926097166923,0.8416864426708583,4.908255146032887,72.69259620535237,4.082145246903317,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480,11848.195765226472,0.4101598994026621,0.9411850759289617,309.46280392541007,4.002547810906409,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8936,11263.434179827236,0.57072876231284,2.8695306138981147,221.55132806460006,2.506658152981579,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13036,10694.84217195536,0.7754735715990596,3.000126409951996,250.15217871137716,-0.33287641152368463,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10865,5123.6142687410775,0.5989550611983856,5.604017226374257,130.76526440308243,1.7227843224577697,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11006,12610.551112170435,0.7580458639540002,5.522957320265792,240.6147615377904,2.064932790635841,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5271,9827.573769359053,0.9362977418583114,2.0953523912934973,173.35566096271353,2.4805716355681846,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6271,6444.575810755974,1.1217394531970382,4.789741628588956,122.22341366986934,7.178976951214787,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3023,-967.7525063585786,0.6497829750692146,4.667560620065004,119.71103147344448,2.650182116105722,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5274,11088.367662412526,0.704217161686958,2.152917429482587,273.41338998860243,6.193418561885917,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3541,5303.944353560876,0.8740438710941243,2.7065690422046527,180.33619865021905,1.5769973199856069,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,13151.162466731235,0.4151941112069544,2.584316570883684,269.9405398423136,3.439749032804207,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8062,8523.904576891833,1.0805560435937576,5.247627142217422,258.97817143585706,7.158825430463617,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8543,4493.831587616358,1.1030358997371903,5.55848623077629,216.16382388771942,0.9872502600917525,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14281,14704.758228637362,1.0071783187690806,-0.0653042087682647,344.99057115627426,0.17579922988229502,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10415,4177.582268567704,0.7162193503841366,2.7381619776512,217.31180188133288,3.999184086582759,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11099,6156.897676291847,0.7948875501382735,2.141977398596612,141.79851519495284,2.742297301921264,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
